pnu,floor,year_approval,area_exclusive,price
11500103001,2,1986,34.29,165000000.0
11500103001,2,1999,59.73,180000000.0
11500103001,2,2017,48.54,190000000.0
11500103001,2,2017,44.43,179000000.0
11500103001,2,2017,52.16,204000000.0
11500103001,2,2003,35.4,105000000.0
11500103001,2,2017,44.07,174000000.0
11500103001,2,2017,47.85,191000000.0
11500103001,2,2017,56.94,223000000.0
11500103001,2,1986,50.3,131650000.0
11500103001,2,1995,50.04,143000000.0
11500103001,2,2015,27.97,185000000.0
11500103001,2,2002,60.6,190000000.0
11500103001,2,2002,53.24,165000000.0
11500103001,2,2012,26.57,100000000.0
11500103001,2,1993,41.08,140000000.0
11500103001,2,2008,48.21,168000000.0
11500103001,2,2002,51.88,167000000.0
11500103001,2,2011,39.83,160000000.0
11500103001,2,1991,32.46,180000000.0
11500103001,2,2010,41.93,145000000.0
11500103001,2,2016,29.94,185000000.0
11500103001,2,2004,59.66,218000000.0
11500103001,2,2011,49.52,216000000.0
11500106001,2,2010,53.46,235000000.0
11500108001,2,2001,68.34,220000000.0
11500109001,2,1984,60.43,293000000.0
11500109001,2,2002,47.67,290000000.0
11530102001,2,2017,45.28,280000000.0
11530102001,2,2011,35.05,179000000.0
11530102001,2,2003,54.18,238000000.0
11530103001,2,2003,67.58,200000000.0
11530106001,2,1981,60.99,96000000.0
11530106001,2,1983,76.57,165000000.0
11530106001,2,1981,52.89,138000000.0
11530107001,2,2017,45.08,245000000.0
11530107001,2,2017,58.05,264500000.0
11530107001,2,2014,58.84,238000000.0
11530107001,2,1987,58.83,160000000.0
11530107001,2,2012,46.38,164000000.0
11530107001,2,2008,65.32,258000000.0
11530107001,2,2002,54.62,180000000.0
11530107001,2,1992,68.47,224000000.0
11530107001,2,1978,61.19,145000000.0
11530107001,2,1986,57.26,140500000.0
11530107001,2,2016,40.32,227000000.0
11530107001,2,2003,51.87,170000000.0
11530108001,2,2012,24.62,128000000.0
11530108001,2,2011,29.36,125000000.0
11530108001,2,2003,72.02,200000000.0
11530108001,2,1986,74.28,250000000.0
11530108001,2,2005,36.62,133800000.0
11530109001,2,2011,47.87,201000000.0
11530109001,2,1988,57.19,310000000.0
11530109001,2,1988,46.51,250000000.0
11530109001,2,1988,46.51,263000000.0
11530109001,2,1988,39.86,218500000.0
11530110001,2,1993,59.04,181000000.0
11530110001,2,2004,74.83,236000000.0
11530110001,2,1999,49.17,134500000.0
11545102001,2,2016,28.64,150000000.0
11545102001,2,2015,53.1,240000000.0
11545102001,2,2013,58.27,240000000.0
11545102001,2,2008,62.39,215000000.0
11545103001,2,2002,61.21,217000000.0
11545103001,2,2008,76.05,260000000.0
11545103001,2,2014,47.07,185000000.0
11545103001,2,1984,77.75,270000000.0
11545103001,2,1985,60.57,280000000.0
11545103001,2,1991,69.52,210000000.0
11560108001,2,2002,59.75,250000000.0
11560117001,2,1991,48.42,175000000.0
11560118001,2,2003,63.51,245000000.0
11560118001,2,2004,73.49,270000000.0
11560132001,2,2003,51.59,220000000.0
11560132001,2,2011,24.96,147000000.0
11560132001,2,2001,53.44,230000000.0
11560133001,2,2002,72.61,240000000.0
11560133001,2,1998,63.55,245000000.0
11590101001,2,2003,84.95,498000000.0
11590101001,2,1974,51.24,298000000.0
11590101001,2,1974,42.98,229000000.0
11590102001,2,2013,34.82,205000000.0
11590102001,2,1983,60.18,320000000.0
11590102001,2,1983,60.18,320000000.0
11590102001,2,1983,70.71,320000000.0
11590102001,2,2009,60.03,210000000.0
11590102001,2,2011,37.63,184000000.0
11590102001,2,1990,46.26,125000000.0
11590102001,2,2008,56.08,175000000.0
11590102001,2,2003,61.58,228500000.0
11590102001,2,2001,81.12,320000000.0
11590102001,2,2007,74.14,344500000.0
11590102001,2,2007,73.03,350000000.0
11590103001,2,2017,14.04,141000000.0
11590103001,2,2017,26.76,270000000.0
11590103001,2,2017,26.65,266000000.0
11590105001,2,1985,63.27,420000000.0
11590106001,2,1987,58.73,515000000.0
11590107001,2,1990,49.88,431200000.0
11590107001,2,1992,39.6,180000000.0
11590107001,2,2002,53.82,270000000.0
11590107001,2,2016,28.9,263000000.0
11590107001,2,2016,18.72,184000000.0
11590107001,2,2016,29.55,267000000.0
11590107001,2,1986,41.56,165000000.0
11590107001,2,2010,44.51,240000000.0
11590107001,2,2012,47.46,279000000.0
11590107001,2,2014,29.9,320000000.0
11590108001,2,2004,73.62,347000000.0
11590108001,2,2013,25.81,230000000.0
11590109001,2,1991,42.81,172000000.0
11620101001,2,2001,45.52,190000000.0
11620101001,2,1988,49.14,180000000.0
11620101001,2,2015,44.32,345000000.0
11620101001,2,1986,50.39,245000000.0
11620101001,2,1990,43.76,140000000.0
11620101001,2,2013,50.03,200000000.0
11620101001,2,2003,67.19,235000000.0
11620101001,2,2002,49.08,190000000.0
11620101001,2,2005,57.78,240000000.0
11620102001,2,2003,51.4,180000000.0
11620102001,2,2002,46.89,208000000.0
11620102001,2,2002,18.55,68000000.0
11620102001,2,1993,49.38,140000000.0
11620102001,2,1977,43.5,177000000.0
11620103001,2,1992,96.35,390000000.0
11650101001,2,2016,38.01,350000000.0
11650101001,2,1993,38.88,215000000.0
11650101001,2,2014,56.42,430000000.0
11650101001,2,1981,71.58,700000000.0
11650101001,2,2016,55.02,533000000.0
11650101001,2,2008,41.99,295000000.0
11650102001,2,1989,100.69,790000000.0
11650102001,2,2016,41.99,470000000.0
11650102001,2,2002,76.09,465000000.0
11650102001,2,2002,79.25,460000000.0
11650102001,2,2007,59.46,440000000.0
11650102001,2,1993,63.51,403000000.0
11650102001,2,1997,58.07,495000000.0
11650102001,2,1995,37.23,280000000.0
11650103001,2,2015,21.08,165000000.0
11650106001,2,2010,55.58,356000000.0
11650107001,2,2002,45.89,320000000.0
11650107001,2,1994,22.8,120000000.0
11650108001,2,1986,38.47,300000000.0
11650108001,2,2002,74.94,440000000.0
11650108001,2,1988,45.43,405000000.0
11650108001,2,2002,56.07,425000000.0
11650108001,2,2002,63.32,425000000.0
11650108001,2,2016,29.94,315000000.0
11680101001,2,2000,30.72,180000000.0
11680101001,2,1997,119.39,630000000.0
11680103001,2,1987,36.9,380000000.0
11680103001,2,1988,50.07,374000000.0
11680104001,2,2012,47.95,345000000.0
11680104001,2,1998,222.06,1690000000.0
11680105001,2,1987,164.88,1900000000.0
11680106001,2,2008,57.48,360000000.0
11680106001,2,2016,17.3,220000000.0
11680108001,2,1991,64.6,450000000.0
11680108001,2,2002,68.02,480000000.0
11680108001,2,1991,42.09,290000000.0
11680108001,2,2013,14.37,150000000.0
11680108001,2,2017,23.05,285000000.0
11680108001,2,2017,27.85,325000000.0
11680108001,2,2017,28.24,325000000.0
11680114001,2,1986,49.6,360000000.0
11710101001,2,2014,29.56,260000000.0
11710103001,2,2013,36.62,240000000.0
11710103001,2,1997,35.5,180000000.0
11710104001,2,2002,51.4,303000000.0
11710104001,2,1995,57.72,300000000.0
11710104001,2,2004,54.28,299500000.0
11710105001,2,2012,56.29,355000000.0
11710105001,2,2001,57.48,293000000.0
11710105001,2,1986,36.21,185000000.0
11710105001,2,1989,82.8,490000000.0
11710105001,2,2004,60.3,360000000.0
11710106001,2,2008,64.79,390000000.0
11710106001,2,2001,64.47,350000000.0
11710106001,2,2002,45.87,230000000.0
11710106001,2,2002,49.75,220000000.0
11710106001,2,2007,37.53,230000000.0
11710106001,2,2003,40.59,230000000.0
11710106001,2,2003,65.71,370000000.0
11710107001,2,2002,59.74,296000000.0
11710107001,2,2011,60.0,304000000.0
11710108001,2,1988,54.99,320000000.0
11710108001,2,1994,40.86,175500000.0
11710108001,2,2016,53.94,345000000.0
11710108001,2,1994,63.78,248500000.0
11710108001,2,1989,41.61,250000000.0
11710108001,2,1994,59.96,390000000.0
11710111001,2,1986,42.44,210000000.0
11710111001,2,2008,59.04,380000000.0
11710111001,2,1986,36.49,208000000.0
11710111001,2,1989,54.79,240000000.0
11710111001,2,2013,17.8,135000000.0
11710111001,2,1987,41.61,230000000.0
11710111001,2,2002,33.32,150000000.0
11710112001,2,1990,52.2,260000000.0
11710114001,2,1991,37.02,130000000.0
11710114001,2,2008,37.63,200000000.0
11710114001,2,1989,45.63,240000000.0
11710114001,2,2006,54.92,270000000.0
11710114001,2,2002,68.46,370000000.0
11740103001,2,1988,141.95,970000000.0
11740103001,2,1987,88.02,700000000.0
11740103001,2,2017,17.76,130000000.0
11740103001,2,2017,38.43,250000000.0
11740103001,2,2017,29.09,210000000.0
11740103001,2,2010,51.08,250000000.0
11740105001,2,2014,29.55,208000000.0
11740107001,2,2017,28.95,155000000.0
11740107001,2,2017,52.82,277000000.0
11740107001,2,2017,47.68,255000000.0
11740107001,2,2017,52.47,275000000.0
11740107001,2,2017,37.02,200000000.0
11740107001,2,2017,53.56,279500000.0
11740107001,2,2017,53.25,280500000.0
11740107001,2,2017,52.96,281500000.0
11740107001,2,2016,41.3,243000000.0
11740107001,2,2016,43.89,230000000.0
11740108001,2,1991,63.57,280000000.0
11740108001,2,2002,68.04,300000000.0
11740108001,2,1986,40.73,195000000.0
11740109001,2,2012,34.15,199000000.0
11740109001,2,2015,38.85,270000000.0
11740109001,2,2015,35.68,247000000.0
11740109001,2,2017,54.62,294500000.0
11740109001,2,2017,29.55,179000000.0
11740109001,2,2017,54.24,295000000.0
11740109001,2,2017,43.31,244000000.0
11740109001,2,2017,56.86,303000000.0
11740109001,2,2015,38.86,265000000.0
11740109001,2,1981,46.61,287500000.0
11740109001,2,2017,27.33,194500000.0
11740109001,2,2017,27.54,194000000.0
11740109001,2,2017,27.33,194500000.0
11740109001,2,2017,27.64,192500000.0
11740109001,2,2017,27.64,192500000.0
11740109001,2,2017,33.2,223500000.0
11740109001,2,2017,29.32,200000000.0
11740109001,2,2017,33.52,225500000.0
11740109001,2,2017,33.2,223500000.0
11740109001,2,2017,29.7,205500000.0
11740109001,2,1990,56.94,320000000.0
11740109001,2,2017,27.75,190500000.0
11740109001,2,2017,27.79,184500000.0
11740109001,2,2017,29.66,196000000.0
11740109001,2,2017,28.98,191500000.0
11740109001,2,2017,27.79,184500000.0
11740109001,2,2016,30.18,235000000.0
11740109001,2,2003,47.1,205000000.0
11740109001,2,1991,53.91,200000000.0
11110111001,3,1980,59.23,350000000.0
11110166001,3,2001,74.6,330000000.0
11110168001,3,1996,35.1,110000000.0
11110174001,3,1997,18.51,72000000.0
11110175001,3,2015,42.73,230000000.0
11110182001,3,1997,134.41,540000000.0
11110182001,3,1997,84.72,457000000.0
11110183001,3,1992,84.95,450000000.0
11110186001,3,1984,89.62,270000000.0
11140144001,3,1989,82.44,435000000.0
11140162001,3,1994,57.48,235000000.0
11140162001,3,2002,59.13,356000000.0
11140171001,3,1989,27.82,220000000.0
11170104001,3,2004,31.49,420000000.0
11170108001,3,1998,38.79,180000000.0
11170109001,3,2010,60.55,263000000.0
11170109001,3,2010,60.58,299000000.0
11170110001,3,2007,19.52,160000000.0
11170111001,3,1986,101.16,500000000.0
11170112001,3,2002,70.59,400000000.0
11170112001,3,1997,66.72,400000000.0
11170119001,3,2014,12.44,100000000.0
11170119001,3,2002,42.14,280000000.0
11170121001,3,2017,40.24,350000000.0
11170121001,3,2012,29.85,193000000.0
11170128001,3,1982,94.84,800000000.0
11170129001,3,1972,46.81,450000000.0
11170132001,3,1994,84.75,900000000.0
11200111001,3,2008,78.84,370000000.0
11200115001,3,1983,41.46,600000000.0
11215101001,3,2002,41.81,175000000.0
11215101001,3,2012,56.04,352000000.0
11215101001,3,1996,57.15,218000000.0
11215101001,3,2014,41.69,280000000.0
11215101001,3,2014,41.69,280000000.0
11215102001,3,2000,72.57,320000000.0
11215103001,3,2002,53.54,224500000.0
11215103001,3,2017,52.07,335000000.0
11215103001,3,2004,66.73,295000000.0
11215103001,3,1996,42.09,198000000.0
11215103001,3,1997,60.9,270000000.0
11215103001,3,2008,38.57,225000000.0
11215105001,3,2016,39.23,275000000.0
11215105001,3,2016,50.83,356300000.0
11215105001,3,1992,52.1,219000000.0
11215107001,3,2015,15.47,128070000.0
11215107001,3,2015,14.35,117830000.0
11215107001,3,2015,15.78,131490000.0
11215107001,3,2015,14.31,117830000.0
11215109001,3,2017,27.24,181500000.0
11215109001,3,2017,28.0,186000000.0
11215109001,3,2017,29.24,194000000.0
11215109001,3,2017,27.24,181500000.0
11215109001,3,2017,29.31,194000000.0
11215109001,3,2017,27.99,186000000.0
11230104001,3,2017,57.78,320000000.0
11230106001,3,2017,57.67,292000000.0
11230106001,3,2017,53.33,272000000.0
11230106001,3,1982,58.05,300000000.0
11230109001,3,1997,36.52,150000000.0
11230110001,3,1989,48.72,250000000.0
11260101001,3,1986,83.4,238000000.0
11260101001,3,1992,38.29,162000000.0
11260101001,3,2008,49.98,205000000.0
11260101001,3,2017,29.72,212000000.0
11260101001,3,2010,49.04,250000000.0
11260101001,3,2011,55.08,245000000.0
11260102001,3,2004,84.5,250000000.0
11260104001,3,2002,65.03,217000000.0
11260104001,3,2003,72.18,260000000.0
11260105001,3,2003,60.03,190000000.0
11290101001,3,1996,78.39,290000000.0
11290127001,3,2017,22.1,150000000.0
11290127001,3,2017,22.1,150000000.0
11290127001,3,2017,20.68,136000000.0
11290127001,3,2017,20.68,136000000.0
11290133001,3,2001,73.14,239000000.0
11290133001,3,2002,44.1,177000000.0
11290133001,3,2004,96.68,290000000.0
11290133001,3,2016,51.26,290000000.0
11290133001,3,1992,25.39,89000000.0
11290134001,3,2002,72.27,375200000.0
11290135001,3,2012,59.04,250000000.0
11290136001,3,1997,64.17,240000000.0
11290138001,3,2002,66.21,294000000.0
11290138001,3,2001,61.04,220000000.0
11290138001,3,2004,62.99,333000000.0
11290138001,3,1992,48.12,235000000.0
11290138001,3,1993,53.52,161000000.0
11290138001,3,1994,42.87,110000000.0
11290138001,3,1993,54.35,163000000.0
11290138001,3,2001,67.17,229000000.0
11305101001,3,2002,52.38,280000000.0
11305101001,3,1995,60.69,260000000.0
11305101001,3,1994,37.9,153000000.0
11305101001,3,2003,52.34,225000000.0
11305101001,3,2002,55.35,280000000.0
11305101001,3,2002,67.68,243000000.0
11305101001,3,2003,55.05,155000000.0
11305101001,3,2015,15.89,115500000.0
11305102001,3,1994,52.12,143000000.0
11305103001,3,2003,35.94,100000000.0
11305103001,3,1993,40.5,128000000.0
11305103001,3,2012,36.56,180000000.0
11305103001,3,1995,37.02,105000000.0
11305103001,3,2016,59.94,238000000.0
11305103001,3,1994,57.63,163000000.0
11305103001,3,1990,34.22,80000000.0
11305103001,3,2017,37.15,163000000.0
11305103001,3,2017,53.07,231000000.0
11305103001,3,2017,52.41,224500000.0
11305103001,3,2016,54.77,245000000.0
11305103001,3,1992,47.61,100000000.0
11305103001,3,2002,58.69,174000000.0
11305104001,3,2003,74.64,215000000.0
11305104001,3,1997,83.54,235000000.0
11320105001,3,1994,42.18,115000000.0
11320105001,3,2013,12.54,85000000.0
11320105001,3,2013,12.2,80000000.0
11320105001,3,2013,13.22,90000000.0
11320105001,3,2017,50.99,232000000.0
11320105001,3,2017,50.51,232000000.0
11320105001,3,2017,56.72,257000000.0
11320105001,3,1996,44.24,120000000.0
11320105001,3,2002,49.6,127000000.0
11320105001,3,2017,35.71,177000000.0
11320105001,3,1988,45.0,150000000.0
11320105001,3,1997,38.16,100000000.0
11320106001,3,1992,49.09,150000000.0
11320106001,3,1993,33.28,88000000.0
11320106001,3,2012,41.1,162000000.0
11320106001,3,1992,38.84,110000000.0
11320107001,3,2012,48.23,180000000.0
11320107001,3,2013,57.19,200000000.0
11320107001,3,1993,44.31,100000000.0
11320107001,3,1994,39.63,150000000.0
11320107001,3,1998,56.04,153500000.0
11320108001,3,1992,60.3,125000000.0
11350102001,3,1988,36.06,112000000.0
11350102001,3,1988,53.61,179000000.0
11350104001,3,1996,112.04,405000000.0
11350105001,3,1996,54.39,168500000.0
11350105001,3,1994,51.82,165000000.0
11350105001,3,1985,64.68,260000000.0
11350105001,3,1994,33.24,107000000.0
11350105001,3,2002,48.42,170000000.0
11350105001,3,2001,55.8,163000000.0
11380101001,3,1988,40.68,327000000.0
11380102001,3,2012,41.46,174000000.0
11380102001,3,1993,36.14,130000000.0
11380102001,3,1994,62.05,192000000.0
11380103001,3,2011,29.93,155000000.0
11380103001,3,2011,50.99,198000000.0
11380103001,3,1993,39.78,165000000.0
11380103001,3,1991,54.18,245000000.0
11380103001,3,1993,41.52,100000000.0
11380103001,3,1993,48.78,121000000.0
11380103001,3,2002,42.12,160000000.0
11380104001,3,1991,41.22,130000000.0
11380104001,3,2002,46.35,150000000.0
11380104001,3,2003,46.76,162000000.0
11380104001,3,2003,79.86,238000000.0
11380104001,3,1997,63.18,215000000.0
11380104001,3,2001,77.61,212000000.0
11380104001,3,1995,78.49,240000000.0
11380104001,3,2002,43.32,128000000.0
11380105001,3,2015,57.01,275000000.0
11380105001,3,2015,57.73,230000000.0
11380105001,3,1991,73.17,210000000.0
11380105001,3,2004,58.74,185000000.0
11380105001,3,1994,84.28,235000000.0
11380105001,3,2008,60.91,174000000.0
11380105001,3,2011,43.47,175000000.0
11380105001,3,2002,82.99,260000000.0
11380105001,3,1987,85.2,245000000.0
11380106001,3,1997,83.23,357000000.0
11380106001,3,1993,72.4,260000000.0
11380106001,3,2002,38.3,215000000.0
11380106001,3,2011,47.55,223000000.0
11380106001,3,2001,52.3,180000000.0
11380107001,3,1994,32.72,203950000.0
11380107001,3,1992,35.03,130000000.0
11380107001,3,1983,62.04,185000000.0
11380107001,3,2015,58.15,247000000.0
11380108001,3,2003,36.83,130000000.0
11380108001,3,2003,83.81,260000000.0
11380108001,3,1991,37.26,127000000.0
11380108001,3,2015,29.95,126000000.0
11380108001,3,2015,29.97,126000000.0
11380108001,3,1995,59.54,178000000.0
11380108001,3,2009,59.85,230000000.0
11380108001,3,2012,47.27,215000000.0
11380109001,3,2002,63.61,130000000.0
11380109001,3,2000,37.83,123000000.0
11380109001,3,2012,36.42,149000000.0
11380109001,3,2002,41.99,143000000.0
11380109001,3,2014,29.69,183000000.0
11380109001,3,1991,59.61,175000000.0
11380110001,3,1993,68.13,300000000.0
11380110001,3,1991,68.58,160000000.0
11410102001,3,1993,42.93,317000000.0
11410110001,3,2004,50.43,355000000.0
11410110001,3,2004,69.7,420000000.0
11410110001,3,2017,53.58,365000000.0
11410110001,3,2017,53.58,365000000.0
11410110001,3,2017,53.58,365000000.0
11410110001,3,2001,58.95,304000000.0
11410110001,3,1993,57.59,368500000.0
11410110001,3,1993,38.15,294000000.0
11410111001,3,2003,50.48,220000000.0
11410111001,3,1993,78.66,335300000.0
11410111001,3,1991,52.8,292000000.0
11410111001,3,2017,45.8,300000000.0
11410116001,3,1986,32.44,120000000.0
11410116001,3,2001,22.58,90000000.0
11410117001,3,1992,84.0,270000000.0
11410117001,3,1995,21.6,95000000.0
11410117001,3,2001,38.16,90000000.0
11410118001,3,2017,34.46,229000000.0
11410119001,3,1991,74.97,177000000.0
11410119001,3,1994,45.67,202000000.0
11410119001,3,2002,59.96,280000000.0
11410119001,3,2008,55.65,210000000.0
11410119001,3,1991,83.9,240000000.0
11410119001,3,2001,82.8,261000000.0
11410120001,3,2003,79.82,252000000.0
11410120001,3,1992,50.43,150000000.0
11440101001,3,1981,45.16,262430000.0
11440101001,3,1986,41.9,290000000.0
11440101001,3,1985,61.56,280000000.0
11440101001,3,1995,46.39,245000000.0
11440102001,3,2016,46.24,410000000.0
11440102001,3,2016,46.24,410000000.0
11440104001,3,2008,43.95,225000000.0
11440107001,3,2012,18.81,95000000.0
11440107001,3,2012,27.29,95000000.0
11440107001,3,2012,18.56,95000000.0
11440107001,3,2012,13.68,95000000.0
11440109001,3,2003,61.38,298000000.0
11440109001,3,2010,73.71,320000000.0
11440113001,3,2013,29.88,217500000.0
11440114001,3,2014,12.66,138000000.0
11440122001,3,2007,30.06,265000000.0
11440122001,3,1997,59.17,287000000.0
11440122001,3,2011,17.76,120000000.0
11440122001,3,1988,37.58,249000000.0
11440122001,3,2010,27.26,190000000.0
11440123001,3,2007,46.81,259000000.0
11440123001,3,2008,35.16,190000000.0
11440123001,3,1984,62.04,270000000.0
11440123001,3,1993,55.03,280000000.0
11440123001,3,1991,23.82,138000000.0
11440123001,3,2002,76.19,358000000.0
11440123001,3,1991,46.83,200000000.0
11440123001,3,1988,47.24,199000000.0
11440125001,3,1997,79.5,335000000.0
11440125001,3,2014,36.76,242000000.0
11470101001,3,2002,79.04,247000000.0
11470101001,3,2000,61.84,225000000.0
11470101001,3,2002,50.64,155000000.0
11470101001,3,2010,55.53,192000000.0
11470102001,3,2000,63.51,235000000.0
11470102001,3,2007,57.27,189000000.0
11470102001,3,2013,29.81,210000000.0
11470102001,3,2012,50.46,256000000.0
11470102001,3,2007,55.71,190000000.0
11470102001,3,2002,59.9,239000000.0
11470103001,3,1990,36.54,110000000.0
11470103001,3,2014,27.66,154000000.0
11470103001,3,1994,35.57,110000000.0
11470103001,3,1994,35.57,87000000.0
11470103001,3,1992,49.04,155000000.0
11470103001,3,1994,84.3,237500000.0
